entry_id,account_id,date,amount,type,description
4945,144,2025-06-05,1013.94,Debit,Open place month interesting character.
4946,144,2025-07-09,28901.28,Credit,At church ball west impact.
4947,144,2025-06-18,47560.9,Credit,Sure plan meet economic book.
4948,144,2025-01-17,40191.15,Credit,Game even environmental travel police significant.
4949,144,2025-03-11,46469.63,Debit,Effort huge pay.
4950,144,2025-05-29,39317.07,Credit,Actually property crime back water evening.
4951,144,2025-01-07,37883.7,Debit,Low figure open impact defense.
4952,144,2024-08-07,16414.46,Debit,Situation out draw piece himself difficult.
4953,145,2025-07-03,38185.54,Credit,Listen computer environment day.
4954,145,2024-10-08,45142.31,Credit,Candidate baby natural Congress magazine him.
4955,145,2024-08-25,15387.78,Debit,Ten nice join treat ahead.
4956,145,2025-05-28,18182.81,Debit,Financial shoulder strong meeting.
4957,145,2025-03-21,7248.53,Credit,Allow shake notice within.
4958,145,2025-03-27,40856.97,Credit,Respond number entire discuss theory.
4959,145,2025-03-20,21140.9,Credit,Cause shoulder board.
4960,145,2025-07-13,42394.01,Debit,Grow industry paper material.
4961,145,2025-05-12,45001.68,Credit,Story executive section fall.
4962,145,2024-08-24,9458.48,Credit,About food audience main idea clearly.
4963,145,2025-06-02,10636.91,Debit,Per gun mother table.
4964,145,2025-07-11,40840.6,Debit,Close listen work more also affect.
4965,145,2024-10-15,26393.49,Debit,Foot special science no ball.
4966,145,2024-11-25,6101.94,Debit,Receive bill reach hot.
4967,145,2025-03-07,28700.65,Credit,Picture article respond dinner material.
4968,145,2025-04-14,1544.31,Debit,Television way suddenly.
4969,145,2025-02-11,29715.24,Debit,Entire author century move husband right.
4970,145,2024-08-24,44928.28,Debit,Free boy her.
4971,145,2025-01-10,21911.86,Credit,Media scientist often especially.
4972,145,2025-05-31,17162.91,Credit,Ball police dog positive concern score.
4973,145,2024-10-29,12192.84,Credit,Eat painting nature account speak recent.
4974,145,2025-03-09,10791.25,Credit,Message beat age point.
4975,145,2024-09-11,46547.98,Credit,Science seem garden.
4976,145,2025-06-03,48127.17,Credit,At now process single.
4977,145,2025-02-16,20258.42,Debit,Page price meet call.
4978,145,2025-05-30,22641.99,Credit,Reality choose morning opportunity decade.
4979,145,2024-12-09,44820.64,Debit,None through population least network news.
4980,145,2025-07-26,49448.37,Debit,Sometimes ball focus practice rise.
4981,145,2024-11-20,5904.7,Credit,History represent prove.
4982,145,2025-03-07,32548.73,Debit,Administration several hotel language.
4983,145,2025-05-28,36015.69,Credit,Cover it so stock forget several.
4984,145,2025-04-22,19749.14,Credit,Than eight maybe listen television.
4985,145,2025-02-05,10211.61,Debit,Different cause at black politics.
4986,145,2025-04-06,9888.69,Credit,Rise film risk.
4987,145,2025-02-16,17905.34,Credit,Plan book air improve.
4988,145,2025-03-26,42238.0,Debit,Plant southern add wait.
4989,145,2025-06-12,6780.14,Credit,Candidate rather near place country painting.
4990,146,2025-02-26,11190.82,Debit,International whom organization with enjoy note.
4991,146,2025-03-28,28864.51,Credit,Debate music provide himself drug.
4992,146,2025-06-15,21525.07,Debit,Party successful exactly option become.
4993,146,2025-04-03,33326.57,Credit,Possible national various population baby.
4994,146,2025-04-11,6897.46,Credit,Fill sort six.
4995,146,2024-08-25,47871.59,Debit,Middle down church.
4996,146,2025-05-22,12884.03,Debit,North only speech.
4997,146,2024-10-21,13072.34,Debit,Face suddenly fact.
4998,146,2025-01-30,4159.56,Debit,Close personal down.
4999,146,2025-07-05,2689.87,Debit,Seek family research.
5000,146,2024-09-08,46244.86,Credit,Good speak where pretty never report.
5001,146,2024-11-25,40205.48,Credit,Very though possible than land could.
5002,146,2024-09-20,22548.87,Debit,Owner ball discover include fine.
5003,146,2025-02-25,18967.99,Credit,Class institution often.
5004,146,2025-01-28,48936.79,Credit,Amount learn skin difficult people front.
5005,146,2024-11-23,737.93,Debit,Begin score general wife investment level.
5006,146,2025-01-13,37989.45,Debit,Than seat large bank grow.
5007,146,2024-10-14,35618.97,Credit,Answer kind now family whose new.
5008,146,2025-01-30,30426.62,Debit,Carry key top mouth data big.
5009,146,2024-10-01,29526.2,Credit,Democrat many agreement those forget physical.
5010,146,2024-12-09,1459.9,Debit,Plan end fine cup recent.
5011,146,2025-07-03,37249.38,Debit,Value explain he should room.
5012,146,2025-02-06,10934.0,Credit,Scientist mission network lead black maintain.
5013,146,2025-01-20,41144.58,Credit,Season street none.
5014,146,2024-10-18,33780.66,Credit,Glass management hand environmental occur.
5015,146,2025-01-15,11962.06,Debit,Difficult dark poor international no.
5016,146,2025-01-17,26293.1,Credit,Summer recognize movement.
5017,146,2025-01-30,31044.43,Debit,Probably bill young.
5018,146,2025-01-05,20799.07,Debit,Case west crime situation feeling.
5019,146,2025-05-12,33963.68,Credit,Age image carry another.
5020,146,2024-07-31,921.72,Debit,Source candidate upon meet carry.
5021,146,2024-11-14,32673.41,Credit,Increase find theory form way.
5022,146,2025-01-18,12627.15,Credit,Trip sister his subject.
5023,146,2024-12-07,23040.59,Debit,Important every would.
5024,146,2025-07-01,35249.32,Credit,Simply third positive Democrat improve.
5025,146,2025-01-23,41959.79,Debit,Control activity Congress would.
5026,146,2024-11-03,33546.26,Debit,Its deep morning moment ask.
5027,146,2025-07-14,22415.35,Credit,Weight better hot season almost.
5028,146,2024-08-03,46296.59,Debit,Nice soldier may.
5029,146,2025-05-23,23755.37,Debit,Develop shake you majority both.
5030,146,2025-03-16,41521.94,Debit,Offer shoulder image happy meeting of.
5031,147,2025-07-07,29075.53,Credit,Much few enter surface.
5032,147,2025-05-13,40421.04,Credit,Know yet somebody around.
5033,147,2025-07-13,22095.35,Debit,Better race deal we key.
5034,147,2024-08-20,36783.66,Credit,Church discuss service of strong current.
5035,147,2024-12-03,3951.01,Debit,Future ground want now usually factor.
5036,147,2024-10-08,21610.33,Credit,Decide fund lot according see five.
5037,147,2025-02-04,23991.92,Debit,Hundred along suddenly after message exactly.
5038,147,2025-03-05,33383.56,Credit,Let animal discover article.
5039,147,2025-01-12,24619.95,Credit,Happen assume half.
5040,147,2025-01-20,12321.43,Credit,Heart much until argue protect maintain.
5041,147,2024-11-18,860.9,Credit,Line score manager against.
5042,147,2025-04-08,32641.51,Credit,Manage building huge consumer defense election.
5043,147,2024-09-27,45645.92,Debit,Rock food successful detail.
5044,147,2024-08-10,13492.24,Debit,Give together exactly staff dream staff.
5045,147,2025-07-02,548.25,Debit,None performance care entire.
5046,147,2024-10-05,14911.95,Credit,Describe practice information beyond attorney not.
5047,147,2025-01-14,20482.81,Debit,Culture star worker yes challenge artist.
5048,147,2025-06-16,26037.6,Debit,Analysis structure college do sit.
5049,147,2024-11-07,49363.65,Credit,President pay until.
5050,147,2024-07-31,8356.11,Debit,Offer prepare get yes year will.
5051,147,2025-06-21,10895.63,Debit,Itself thank decision support.
5052,147,2024-09-28,17874.46,Credit,Nature interview hot church.
5053,147,2025-06-13,40273.25,Credit,Successful around author cover.
5054,147,2024-09-14,14952.44,Credit,White student just.
5055,147,2025-03-12,2889.85,Credit,Perhaps list but ok hot real.
5056,147,2025-01-29,43839.88,Debit,Course federal itself investment style.
5057,147,2024-11-26,39877.26,Credit,Base impact worker anything sport.
5058,147,2024-08-05,12156.24,Credit,See company draw really form.
5059,147,2025-06-05,14512.51,Debit,Into by more among hard.
5060,147,2025-01-30,15337.74,Debit,Audience involve who.
5061,147,2024-08-08,30609.73,Credit,Produce ten might former.
5062,147,2024-10-22,13514.32,Debit,Sort service second summer nothing.
5063,147,2025-04-12,1377.95,Debit,Structure also house chance write cover.
5064,147,2025-04-03,40874.18,Debit,Generation know keep imagine.
5065,147,2025-06-23,26422.02,Credit,Off Democrat this small task them.
5066,147,2025-03-20,19056.16,Debit,Sign we dark choice over.
5067,148,2024-12-21,26770.22,Credit,Method key money.
5068,148,2025-04-24,31476.77,Credit,Some skin authority worker inside.
5069,148,2025-05-30,1484.21,Debit,Field animal single station carry well.
5070,148,2025-05-12,5239.45,Debit,Threat seat hand guess respond.
5071,148,2025-02-15,12509.34,Credit,Thought such drug.
5072,148,2025-01-27,41464.9,Credit,Fall such smile.
5073,148,2024-12-25,25966.43,Credit,Start pressure every.
5074,148,2024-12-31,5235.14,Credit,Both road compare push.
5075,148,2025-01-24,5518.83,Debit,Performance its you business.
5076,148,2025-06-30,49247.46,Credit,Soldier start us whether.
5077,148,2025-02-12,13387.6,Debit,Home economic idea.
5078,148,2025-03-23,16084.94,Credit,Star something she stay.
5079,148,2024-10-15,14822.39,Credit,Concern own price method serve.
5080,148,2025-05-18,31335.53,Credit,Bad here organization organization tax reason.
5081,148,2024-12-08,44887.26,Debit,Family property ever cold collection probably.
5082,148,2025-04-18,25714.42,Debit,Stand pressure moment.
5083,148,2024-08-25,35577.48,Debit,Word vote marriage authority truth.
5084,148,2024-08-12,17990.02,Debit,Same reason couple only.
5085,148,2025-04-03,47865.88,Debit,Of minute design window performance Congress.
5086,148,2025-03-01,17654.79,Debit,Book key example under.
5087,148,2025-06-24,19590.06,Debit,Similar rather shoulder left technology.
5088,148,2025-07-24,33937.76,Credit,Card base more.
5089,148,2025-07-26,42732.17,Credit,Organization involve factor stock.
5090,148,2025-03-03,19564.85,Credit,Per season firm why factor college least.
5091,148,2024-12-13,4110.38,Credit,Field operation southern.
5092,148,2024-11-12,30158.22,Debit,Local now after water position answer.
5093,148,2025-02-05,38583.57,Credit,Defense wish edge city likely audience.
5094,148,2025-05-09,22312.15,Credit,Small find fill result west.
5095,148,2025-01-20,40900.73,Debit,Second power decision.
5096,148,2025-07-10,41538.59,Debit,Notice project professor mother because fight.
5097,148,2025-03-31,20719.02,Debit,Six accept plan.
5098,148,2025-05-22,13083.59,Credit,Blood fly run.
5099,148,2024-08-29,48466.09,Debit,Need participant gas.
5100,149,2025-05-16,40267.09,Debit,Nor collection police few.
5101,149,2025-04-21,36152.99,Debit,Far artist fire TV coach.
5102,149,2024-11-11,39659.54,Credit,Religious price trial simply.
5103,149,2025-03-25,47138.88,Credit,Blue amount stage campaign involve.
5104,149,2025-05-08,33368.73,Credit,Environmental avoid dark wind front.
5105,149,2024-09-23,36035.39,Debit,Successful design step result.
5106,149,2025-01-08,10297.61,Credit,Control so involve tax part particularly.
5107,149,2025-03-23,31721.59,Credit,Camera believe treatment.
5108,149,2025-01-27,4189.05,Debit,Improve charge usually choose listen group.
5109,149,2025-02-06,9315.16,Credit,Before happy what identify usually evidence.
5110,149,2024-09-24,16604.12,Credit,Pick life summer radio.
5111,149,2024-12-10,21946.04,Credit,Hit continue kitchen your.
5112,149,2024-10-13,12192.25,Debit,Reason cup little enough mother PM.
5113,149,2025-03-27,31010.86,Debit,Woman music rest television western.
5114,149,2025-05-01,31648.03,Debit,Two kid south.
5115,149,2025-04-25,20544.22,Debit,Threat worry day clearly daughter entire.
5116,149,2025-04-14,33070.96,Credit,Kind last too party day yard.
5117,149,2024-09-15,5848.34,Debit,Major into us nearly big despite.
5118,149,2024-09-23,31620.51,Credit,Answer within eat onto reflect.
5119,149,2025-04-07,12754.88,Credit,School team decision site ability produce.
5120,149,2024-09-14,6350.22,Debit,Herself what maintain current learn reveal.
5121,149,2025-04-21,19847.17,Credit,Industry region only cold.
5122,149,2025-03-17,15482.88,Debit,Believe practice popular audience out.
5123,150,2024-09-30,49934.33,Debit,Way institution either require.
5124,150,2025-03-13,26781.11,Debit,Thank news fall increase other.
5125,150,2025-06-10,44108.7,Debit,A through write.
5126,150,2025-04-27,39048.58,Debit,Unit friend clear concern.
5127,150,2025-07-25,24416.02,Credit,Commercial that do.
5128,150,2025-05-24,23063.87,Debit,Behind standard employee.
5129,150,2024-09-27,9711.35,Debit,Computer walk account me safe head.
5130,150,2024-08-07,42670.0,Debit,Argue candidate drug chair note me.
5131,150,2025-03-21,10721.74,Debit,Boy surface common instead.
5132,150,2025-07-16,2694.91,Credit,Benefit guess later line factor.
5133,150,2025-03-12,47500.97,Credit,Foreign seek rise say open.
5134,150,2025-03-17,31038.37,Credit,Glass show entire according will including.
5135,150,2024-11-11,46180.44,Debit,Continue wife democratic cause.
5136,150,2024-10-27,6718.94,Credit,Never feel though.
5137,150,2025-04-22,41028.17,Debit,East benefit good.
5138,150,2025-03-23,48158.74,Debit,Edge far system realize.
5139,150,2024-10-11,34936.06,Credit,Either traditional difficult wife.
5140,150,2024-10-13,1625.54,Debit,Recent quickly stay bring.
5141,150,2024-09-14,38606.28,Credit,Draw leader ahead matter trial.
5142,150,2025-05-15,15136.53,Debit,Total choice eight.
5143,150,2024-10-31,804.58,Debit,Once as outside point find course knowledge.
5144,150,2024-11-30,17539.25,Debit,Beat another usually.
5145,150,2024-11-28,24123.6,Credit,Wrong meet news.
5146,150,2025-05-27,27435.84,Debit,Develop can deep full prevent big.
5147,150,2024-12-14,9250.76,Debit,Population such catch require.
5148,150,2024-09-06,40965.4,Credit,Machine your other.
5149,150,2024-09-10,47568.63,Credit,Traditional act someone skin southern.
5150,150,2025-07-14,15543.93,Credit,Recently when adult.
5151,150,2025-03-17,29330.99,Credit,After these seat look.
5152,150,2025-05-22,33202.37,Debit,Cup take huge couple.
5153,150,2024-10-01,10955.92,Credit,Contain technology action heart thought evening.
5154,150,2025-06-16,10347.77,Debit,Specific myself garden parent natural describe.
5155,150,2025-06-29,33491.62,Credit,Institution law everybody paper project his.
5156,150,2024-12-17,2316.71,Debit,Manager mission between international.
5157,150,2024-12-13,28826.87,Credit,Good car field.
5158,150,2025-04-24,31205.62,Debit,General best peace newspaper add.
5159,150,2024-10-12,25250.46,Credit,Include them support.
5160,150,2025-07-12,44250.72,Credit,Determine do back.
5161,150,2024-10-18,49481.86,Debit,Week of explain not.
5162,150,2025-07-05,6184.55,Credit,Toward people practice by between song.
5163,150,2025-01-06,30378.13,Debit,Kid partner explain policy police step.
5164,150,2025-01-22,46236.47,Debit,Again maintain glass operation image dream among.
5165,150,2024-11-19,35901.32,Debit,Forget all chair top most decision.
5166,150,2025-06-29,3601.17,Credit,Rock general think.
5167,150,2025-01-03,27698.19,Debit,Rest direction bring.
5168,150,2025-07-05,1047.95,Credit,Party issue risk technology.
5169,151,2024-09-30,35141.35,Credit,Clearly practice cell.
